time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list,Trial_ID,Age,Height,Weight,Gender,User_ID,Activity_D01,Activity_D04,Activity_D09,Activity_D10,Activity_D11
4.935,3.1,-5.5,6.9,0.2,-0.4,0.4,-0.1,-0.2,0.4,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
4.936,3.1,-6.7,5.8,0.2,-0.4,0.4,-0.1,-0.2,0.4,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
4.938,3.4,-8.8,4.1,0.2,-0.4,0.4,-0.1,-0.2,0.4,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.029,3.4,-9.2,3.4,0.0,-0.3,0.4,-0.1,-0.2,0.4,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.031,3.0,-9.0,4.9,0.0,-0.3,0.4,-0.1,-0.2,0.4,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.033,2.8,-8.0,5.5,0.0,-0.3,0.4,-0.1,-0.2,0.4,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.034,3.0,-6.2,5.8,0.0,-0.3,0.4,-0.1,-0.2,0.4,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.04,3.2,-6.3,6.0,0.1,-0.2,0.3,-0.1,-0.2,0.4,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.13,3.6,-6.8,5.1,-0.4,-0.7,0.3,-0.0,-0.2,0.4,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.132,4.3,-7.6,4.1,-0.4,-0.7,0.3,-0.0,-0.2,0.4,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.134,4.5,-8.6,4.3,-0.4,-0.7,0.3,-0.0,-0.2,0.4,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.14,4.1,-8.9,5.2,0.2,-0.7,0.3,-0.0,-0.2,0.4,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.143,4.5,-7.6,6.4,2.2,-0.3,0.0,-0.0,-0.2,0.4,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.227,3.8,-6.4,8.3,2.4,0.2,-0.3,-0.0,-0.2,0.3,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.229,3.3,-6.4,7.0,2.4,0.2,-0.3,-0.0,-0.2,0.3,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.23,5.3,-5.6,5.9,2.4,0.2,-0.3,-0.0,-0.2,0.3,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.237,5.5,-4.1,6.0,2.0,0.4,-0.5,-0.0,-0.2,0.3,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.239,4.1,-3.4,6.6,2.0,0.4,-0.5,-0.0,-0.2,0.3,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.325,3.6,-2.5,6.4,2.6,1.5,-0.6,-0.0,-0.2,0.2,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.327,3.4,-2.2,7.3,2.6,1.5,-0.6,-0.0,-0.2,0.2,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.329,2.7,-0.2,9.4,2.6,1.5,-0.6,-0.0,-0.2,0.2,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.33,2.7,1.3,10.3,2.6,1.5,-0.6,-0.0,-0.2,0.2,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.348,3.1,1.8,9.8,1.9,1.5,-0.8,-0.0,-0.2,0.2,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.426,3.4,1.5,8.2,-0.3,0.9,0.2,-0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.428,2.6,0.8,8.2,-0.3,0.9,0.2,-0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.429,1.7,-0.2,9.4,-0.3,0.9,0.2,-0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.431,1.1,-1.2,10.9,-0.3,0.9,0.2,-0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.436,1.0,-2.0,10.8,-0.3,0.9,0.6,-0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.526,0.2,-2.5,14.8,1.2,0.8,0.6,-0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.528,-2.1,-4.7,9.6,1.2,0.8,0.6,-0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.529,-8.1,-9.6,13.2,1.2,0.8,0.6,-0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.531,-6.8,-6.4,13.0,-0.1,0.3,0.5,-0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.533,-2.3,-0.1,10.1,0.8,0.2,0.6,-0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.626,0.8,1.6,9.0,-0.0,-0.7,-0.0,0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.628,3.3,0.6,7.7,-0.0,-0.7,-0.0,0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.629,4.2,-0.9,6.7,-0.0,-0.7,-0.0,0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.636,3.5,-1.2,6.9,-0.0,-0.7,-0.0,0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.641,2.1,-0.6,8.6,-0.5,-0.0,0.0,0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.73,0.5,-1.5,11.6,0.3,0.2,0.5,0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.732,0.4,-1.9,12.5,0.3,0.2,0.5,0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.733,1.1,-2.5,10.8,0.3,0.2,0.5,0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.747,2.0,-2.5,10.0,0.3,-0.2,0.6,0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.748,2.4,-2.4,8.8,0.3,-0.2,0.6,0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.825,2.1,-1.8,8.7,0.0,-0.3,0.3,0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.83,1.6,-1.2,8.5,0.3,-0.3,0.4,0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.832,1.0,-0.8,9.0,0.3,-0.3,0.4,0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.833,0.8,-0.9,9.6,0.3,-0.1,0.5,0.0,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.932,1.5,-1.5,9.9,-0.3,-0.1,0.5,0.1,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.934,1.7,-2.2,10.1,-0.3,-0.1,0.5,0.1,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.936,1.5,-2.7,10.1,-0.5,-0.1,0.5,0.1,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.937,1.4,-2.4,10.1,-0.5,-0.1,0.5,0.1,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
5.939,1.5,-1.4,9.6,-0.3,-0.1,0.5,0.1,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.026,1.6,-1.4,9.4,0.1,-0.3,0.8,0.1,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.028,1.4,-1.9,9.1,0.1,-0.3,0.8,0.1,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.029,1.4,-2.3,8.7,-0.3,-0.2,0.8,0.1,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.031,1.4,-2.8,9.0,-0.4,-0.1,0.8,0.1,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.032,1.5,-3.8,9.2,-0.4,-0.0,0.8,0.1,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.126,1.6,-3.8,9.4,-0.0,0.1,0.5,0.1,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.127,1.6,-3.1,9.6,-0.0,0.1,0.5,0.1,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.133,1.3,-2.1,9.9,-0.0,0.1,0.5,0.1,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.163,0.9,-1.7,9.6,0.2,0.1,0.5,0.1,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.164,0.7,-1.8,9.1,0.2,0.1,0.5,0.1,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.226,0.6,-2.6,8.9,-0.3,0.1,0.6,0.1,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.227,0.6,-3.0,9.3,-0.3,0.1,0.6,0.1,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.229,0.3,-3.0,9.6,-0.1,0.2,0.6,0.1,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.231,0.3,-2.8,9.4,-0.0,0.3,0.5,0.1,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.232,0.4,-2.9,9.3,0.0,0.2,0.5,0.1,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.325,0.4,-2.9,9.3,0.2,0.3,0.5,0.2,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.328,0.1,-2.9,9.5,0.2,0.3,0.5,0.2,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.33,-0.1,-2.7,9.4,0.2,0.3,0.5,0.2,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.332,-0.2,-2.8,9.4,0.2,0.3,0.5,0.2,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.334,-0.4,-3.0,9.4,0.2,0.3,0.5,0.2,-0.1,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.426,-0.7,-2.7,9.1,0.4,0.3,0.4,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.428,-0.6,-2.5,9.1,0.4,0.3,0.4,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.429,-0.8,-2.5,9.9,0.4,0.4,0.3,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.431,-1.3,-2.6,10.1,0.3,0.4,0.2,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.432,-1.2,-2.6,8.7,0.3,0.4,0.2,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.525,-1.0,-2.5,9.1,0.2,0.1,0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.527,-1.0,-2.9,9.4,0.2,0.1,0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.539,-0.5,-2.4,8.7,0.2,0.1,0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.54,-0.2,-1.4,9.2,0.2,0.1,0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.542,-0.4,-1.8,10.3,0.2,0.1,0.2,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.625,-0.4,-2.5,9.9,0.0,0.0,0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.626,-0.1,-2.3,9.3,0.0,0.0,0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.628,-0.2,-1.6,9.0,0.3,0.1,0.0,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.629,-0.6,-1.5,10.0,0.3,0.1,0.0,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.631,-0.6,-2.6,9.6,0.2,0.1,0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.726,-1.0,-2.4,9.1,0.0,0.1,-0.0,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.728,-1.0,-1.7,10.0,0.0,0.1,-0.0,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.729,-1.0,-1.9,10.1,0.2,0.1,-0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.731,-0.3,-1.8,9.2,0.2,0.1,-0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.733,0.1,-1.6,9.2,-0.0,-0.0,-0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.826,-0.3,-1.5,10.0,0.2,0.1,0.0,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.833,-0.1,-1.8,10.1,-0.0,0.0,0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.834,-0.2,-2.1,9.9,-0.0,0.0,0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.836,-0.3,-1.7,9.4,-0.0,0.0,0.0,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.837,-0.2,-1.4,9.5,0.1,0.0,-0.0,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.929,-0.4,-1.7,9.3,0.1,0.1,0.0,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.939,-0.6,-1.4,9.7,0.1,0.1,0.0,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.941,-1.1,-1.9,10.7,0.1,0.1,0.0,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.942,-0.8,-2.5,9.5,0.1,0.1,0.0,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
6.944,-0.3,-2.1,8.0,0.1,0.1,0.0,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.029,-0.3,-1.3,9.3,0.3,0.1,-0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.03,-0.8,-1.2,10.0,0.3,0.1,-0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.032,-0.7,-1.4,10.0,0.3,0.1,-0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.034,-0.4,-1.6,10.1,0.3,0.1,-0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.035,-0.9,-2.7,8.5,0.3,0.1,-0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.125,-2.3,-1.9,8.9,0.2,0.1,-0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.127,-0.3,-0.8,10.2,0.2,0.1,-0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.128,-0.5,-0.6,9.5,0.2,0.1,-0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.13,0.1,-1.5,9.7,0.2,0.1,-0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.153,-0.7,-1.0,10.0,0.1,0.1,-0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.225,-0.2,-1.5,9.7,-0.1,-0.0,0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.227,-0.5,-1.7,9.3,-0.1,-0.0,0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.228,-0.6,-1.5,9.9,-0.1,-0.0,0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.23,-0.2,-1.6,10.4,-0.1,-0.0,0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.236,-0.5,-1.4,9.8,-0.1,-0.0,0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.334,-0.3,-1.0,9.8,0.1,0.2,0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.336,-0.5,-1.3,10.4,0.1,0.2,0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.337,-0.9,-1.3,10.1,-0.0,0.2,0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.339,-0.9,-1.1,10.0,-0.0,0.1,0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.34,-0.8,-1.6,9.6,-0.0,0.1,0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.425,-0.9,-1.8,10.0,-0.2,0.2,0.1,0.2,0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.426,-1.3,-2.0,10.8,-0.2,0.2,0.1,0.2,0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.432,-1.4,-2.1,10.7,-0.2,0.0,0.1,0.2,0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.434,-1.4,-1.7,10.5,-0.2,-0.1,0.0,0.2,0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.526,-1.6,-1.2,9.5,-0.2,-0.2,0.1,0.2,0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.527,-1.8,-2.1,9.2,-0.2,-0.2,0.1,0.2,0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.532,-1.8,-2.5,6.9,-0.4,-0.4,0.1,0.2,0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.534,-1.0,-3.3,8.2,-0.4,-0.4,0.1,0.2,0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.535,0.2,-2.4,8.5,-0.7,-0.4,-0.0,0.2,0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.625,1.5,-0.5,9.3,0.1,0.1,-0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.627,1.6,-0.1,10.2,0.1,0.1,-0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.629,0.6,-1.0,10.2,0.1,0.1,-0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.63,-0.7,-2.1,9.7,0.1,0.1,-0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.632,-1.4,-2.6,9.2,0.1,0.1,-0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.726,-1.9,-3.1,9.6,0.0,0.0,0.2,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.727,-1.6,-2.3,9.6,0.0,0.0,0.2,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.729,-0.8,-1.0,9.9,0.0,0.0,0.2,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.73,-0.9,-1.1,9.9,0.0,0.0,0.2,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.732,-1.8,-1.9,9.6,0.0,0.0,0.2,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.825,-2.7,-2.3,9.3,-0.2,-0.3,0.2,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.827,-3.3,-2.2,8.6,-0.2,-0.3,0.2,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.829,-3.6,-1.8,7.7,-0.2,-0.3,0.2,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.836,-3.5,-2.3,7.2,-0.7,-0.5,-0.0,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.838,-3.1,-3.0,6.8,-0.7,-0.5,-0.1,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.927,-3.1,-3.0,6.5,-0.6,-0.2,-0.4,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.93,-3.0,-3.2,6.6,-0.6,-0.2,-0.4,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.937,-2.6,-3.5,7.0,-0.6,-0.2,-0.4,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.939,-2.1,-3.3,7.2,-0.6,-0.2,-0.4,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
7.941,-2.1,-2.8,6.9,-0.6,-0.0,-0.4,0.2,-0.0,0.1,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.025,-1.8,-2.7,6.6,-0.7,0.5,-0.4,0.2,-0.0,0.2,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.027,-1.5,-3.0,7.2,-0.7,0.5,-0.4,0.2,-0.0,0.2,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.029,-1.6,-3.5,7.8,-0.7,0.5,-0.4,0.2,-0.0,0.2,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.03,-1.7,-3.6,8.3,-0.7,0.5,-0.4,0.2,-0.0,0.2,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.04,-1.7,-3.1,8.9,-0.8,0.9,0.1,0.2,-0.0,0.2,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.145,-1.7,-2.4,8.7,-1.0,1.2,0.4,0.2,-0.0,0.2,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.146,-2.0,-3.0,7.8,-1.0,1.2,0.4,0.2,-0.0,0.2,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.148,-2.6,-4.6,7.6,-1.0,1.2,0.4,0.2,-0.0,0.2,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.15,-3.2,-5.4,8.4,-1.6,1.3,0.5,0.2,-0.0,0.2,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.151,-3.2,-5.3,8.5,-1.6,1.3,0.5,0.2,-0.0,0.2,-1.0,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.225,-2.9,-5.3,7.4,-2.3,1.4,1.3,0.2,0.1,0.3,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.227,-2.5,-5.3,6.2,-2.3,1.4,1.3,0.2,0.1,0.3,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.229,-2.8,-5.4,6.5,-2.3,1.4,1.3,0.2,0.1,0.3,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.234,-3.7,-5.6,6.5,-2.6,1.8,1.5,0.2,0.1,0.3,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.235,-4.5,-6.2,5.3,-2.6,1.8,1.5,0.2,0.1,0.3,-0.9,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.325,-5.4,-7.4,4.9,-1.2,1.9,2.4,0.3,0.1,0.4,-0.8,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.326,-6.1,-8.3,5.6,-1.2,1.9,2.4,0.3,0.1,0.4,-0.8,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.328,-6.8,-7.6,7.1,-1.2,1.9,2.4,0.3,0.1,0.4,-0.8,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.329,-7.5,-5.6,8.3,-0.5,2.1,2.5,0.3,0.1,0.4,-0.8,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.331,-8.0,-4.8,7.9,-0.0,2.3,2.5,0.3,0.1,0.4,-0.8,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.425,-8.2,-4.8,6.8,-1.5,1.8,2.3,0.3,0.3,0.5,-0.8,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.429,-8.0,-5.0,5.9,-1.5,1.8,2.3,0.3,0.3,0.5,-0.8,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.431,-6.7,-7.2,6.6,-1.5,1.8,2.3,0.3,0.3,0.5,-0.8,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.45,-9.2,-9.2,5.8,-2.3,1.7,2.5,0.3,0.3,0.5,-0.8,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.452,-7.9,-7.4,3.9,-2.3,1.7,2.5,0.3,0.3,0.5,-0.8,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.525,-8.9,-4.1,5.1,-1.7,0.6,2.7,0.5,0.3,0.5,-0.6,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.527,-8.6,-5.3,5.2,-1.7,0.6,2.7,0.5,0.3,0.5,-0.6,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.532,-11.0,-5.7,4.8,-0.7,0.6,2.0,0.5,0.3,0.5,-0.6,1,81.0,1.73,72.0,1,25,0,0,0,0,1
8.534,-11.7,-4.3,4.3,-0.1,0.8,1.7,0.5,0.3,0.5,-0.6,1,81.0,1.73,72.0,1,25,0,0,0,0,1
